D_loss,G_loss
0.5354,2.173
0.6505,2.296
0.5363,2.326
0.4781,2.656
0.6338,2.775
0.4429,2.704
0.6447,2.734
0.5449,2.756
0.6299,2.611
0.6184,2.605
0.5179,2.51
0.4926,2.703
0.6239,2.607
0.5264,2.386
0.567,2.573
0.6261,2.725
0.4437,2.445
0.6533,2.475
0.5293,2.578
0.6451,2.561
0.5276,2.61
0.5733,2.429
0.5236,2.564
0.5813,2.57
0.7258,2.52
0.4684,2.366
0.4903,2.366
0.5694,2.508
0.5276,2.549
0.5744,2.417
0.6602,2.524
0.5787,2.56
0.4796,2.406
0.5589,2.59
0.6279,2.562
0.5848,2.488
0.572,2.77
0.5376,2.803
0.546,2.337
0.5001,2.563
0.6638,2.847
0.5192,2.501
0.5057,2.991
0.6562,2.481
0.5591,2.668
0.5791,2.725
0.6293,2.502
0.5456,2.436
0.5805,2.795
0.5654,2.578
0.6147,2.587
0.5352,2.754
0.6021,2.899
0.4791,2.64
0.6597,2.816
0.6102,2.67
0.5508,2.726
0.637,2.536
0.6577,2.635
0.6733,2.571
0.5621,2.367
0.6789,2.224
0.6394,2.13
0.5597,2.312
0.6427,2.378
0.6048,2.321
0.6502,2.594
0.6419,2.367
0.7173,2.484
0.7509,2.454
0.6688,2.487
0.6016,2.659
0.7648,2.443
0.6288,2.556
0.6231,2.639
0.6013,2.664
0.5869,2.512
0.5727,2.376
0.5071,2.577
0.5583,2.629
0.65,2.491
0.5736,2.368
0.5675,3.022
0.4905,2.635
0.554,2.889
0.5411,2.632
0.5549,2.909
0.5645,2.981
0.5712,2.465
0.6369,2.541
0.6129,2.408
0.5487,2.607
0.5704,2.264
0.6495,2.367
0.6526,2.342
0.714,2.31
0.5885,2.402
0.5851,2.447
0.611,2.387
0.4874,2.712
0.5695,2.469
0.4977,2.743
0.6549,2.532
0.6735,2.479
0.6318,2.64
0.4891,2.697
0.5731,2.383
0.5694,2.69
0.6315,2.428
0.6289,2.446
0.692,2.239
0.494,2.433
0.581,2.473
0.6866,2.485
0.6629,2.445
0.567,2.217
0.6194,2.411
0.5932,2.442
0.5158,2.349
0.6228,2.585
0.6241,2.378
0.6739,2.346
0.5252,2.482
0.6164,2.507
0.5828,2.565
0.6272,2.567
0.5862,2.833
0.5453,2.833
0.6438,2.519
0.5651,2.54
0.5938,2.541
0.5607,2.373
0.5219,2.679
0.512,2.281
0.5213,2.259
0.4989,2.447
0.644,2.654
0.7164,2.531
0.6408,2.702
0.6929,2.534
0.6104,2.862
0.5741,2.513
0.6723,2.641
0.4458,2.608
0.688,2.481
0.6652,2.498
0.6748,2.594
0.6318,2.431
0.6178,2.68
0.6447,2.329
0.6473,2.33
0.6427,2.2
0.5336,2.385
0.6473,2.706
0.6306,2.668
0.5991,2.701
0.5892,2.392
0.6535,2.428
0.6226,2.531
0.5835,2.214
0.703,2.397
0.6295,2.451
0.6218,2.192
0.541,2.333
0.6723,2.441
0.4545,2.693
0.535,2.56
0.555,3.037
0.4621,3.017
0.5125,2.724
0.5139,2.797
0.5207,2.784
0.6155,2.897
0.5176,2.895
0.5806,2.569
0.6459,2.626
0.5939,2.403
0.5138,2.505
0.4919,2.5
0.6697,2.586
0.7534,2.555
0.4999,2.772
0.5911,2.69
0.5791,3.103
0.6163,2.372
0.579,2.63
0.5467,2.854
0.4119,2.362
0.4678,2.553
0.648,2.471
0.5033,2.751
0.5937,2.43
0.548,2.644
0.5157,2.558
0.7034,2.483
0.6483,2.284
0.4994,2.59
0.6913,2.374
0.5862,2.576
0.6331,2.605
0.6595,2.81
0.5967,2.543
0.6377,2.566
0.6352,2.723
0.7443,2.274
0.4792,2.354
0.497,2.465
0.5528,2.408
0.5502,2.152
0.6409,2.517
0.4708,2.555
0.622,2.994
0.5716,2.646
0.4341,2.763
0.6123,2.821
0.5314,2.783
0.692,2.502
0.5251,2.659
0.5119,2.572
0.5256,2.42
0.465,2.574
0.516,2.447
0.7056,2.319
0.6198,2.499
0.5563,2.473
0.5521,2.584
0.5658,2.864
0.5709,2.795
0.5364,3.039
0.6069,2.865
0.6015,2.692
0.5975,2.446
0.5313,2.56
0.547,2.453
0.5923,2.207
0.732,2.332
0.5403,2.272
0.5195,2.104
0.5109,2.402
0.709,2.231
0.6743,2.61
0.6292,2.322
0.5472,2.529
0.6013,2.648
0.5074,2.789
0.5444,2.414
0.7715,2.878
0.5673,2.569
0.6299,2.495
0.6375,2.635
0.5475,2.659
0.6597,2.707
0.5546,3.037
0.4874,2.699
0.541,2.755
0.7182,2.666
0.5432,2.706
0.5759,2.481
0.5544,2.268
0.5994,2.283
0.6419,2.57
0.5406,2.399
0.5436,2.521
0.6051,2.573
0.567,2.746
0.5083,2.517
0.5328,2.416
0.5537,2.661
0.455,2.681
0.681,2.405
0.5379,2.527
0.5541,2.42
0.5898,2.25
0.7049,2.452
0.5915,2.197
0.6635,2.333
0.6565,2.323
0.601,2.43
0.8067,2.638
0.5684,2.818
0.5589,2.801
0.6736,2.62
0.491,2.638
0.6911,2.565
0.5812,2.748
0.6608,2.492
0.6751,2.437
0.6318,2.311
0.6151,2.331
0.6826,2.398
0.5308,2.376
0.5791,2.566
0.5277,2.707
0.6217,2.774
0.4581,2.941
0.6967,2.491
0.4981,2.687
0.686,2.586
0.6185,2.599
0.6709,2.735
0.6547,2.56
0.6123,2.526
0.6687,2.098
0.5104,2.535
0.5931,2.336
0.5403,2.521
0.4941,2.507
0.5964,2.542
0.6474,2.37
0.575,2.662
0.6074,2.808
0.5825,2.381
0.6163,2.291
0.5502,2.259
0.5054,2.319
0.6005,2.274
0.6229,2.374
0.5916,2.661
0.5609,2.561
0.527,2.224
0.5938,2.734
0.5166,2.558
0.6366,2.506
0.5624,2.491
0.5217,2.344
0.4855,2.701
0.5577,2.494
0.5756,2.333
0.5687,2.373
0.5929,2.622
0.5404,2.245
0.5384,2.341
0.6558,2.545
0.4608,2.389
0.5,2.591
0.547,2.438
0.6368,2.729
0.4854,2.362
0.6257,2.567
0.6149,2.475
0.615,2.583
0.5482,2.568
0.7717,2.501
0.5197,2.341
0.5733,2.424
0.7208,2.166
0.605,2.145
0.6471,2.26
0.6537,2.342
0.6146,2.466
0.5689,2.446
0.6373,2.735
0.5604,2.619
0.6287,2.663
0.5471,2.72
0.676,2.485
0.6404,2.379
0.5322,2.226
0.6086,2.383
0.5656,2.472
0.5184,2.528
0.7133,2.458
0.6661,2.586
0.6478,2.708
0.5857,2.701
0.5368,2.645
0.6521,2.477
0.613,2.688
0.4708,2.62
0.683,2.373
0.5716,2.673
0.5673,2.295
0.5291,2.212
0.6214,2.485
0.6393,2.357
0.6418,2.349
0.5883,2.436
0.7564,2.399
0.4352,2.608
0.6855,2.866
0.583,2.748
0.5564,2.477
0.627,2.463
0.6926,2.519
0.557,2.504
0.5052,2.56
0.6768,2.365
0.752,2.466
0.6498,2.428
0.6344,2.544
0.6157,2.448
0.6435,2.352
0.5485,2.628
0.5979,2.697
0.6797,2.439
0.7065,2.515
0.6753,2.729
0.5377,2.783
0.6718,2.468
0.6355,2.841
0.665,2.819
0.5254,2.625
0.6057,2.555
0.6271,2.316
0.6207,2.608
0.596,2.41
0.5988,2.23
0.6081,2.65
0.6407,2.63
0.5807,2.715
0.6203,2.47
0.5477,2.506
0.5252,2.421
0.5521,2.698
0.5625,2.732
0.6371,2.642
0.5459,2.993
0.5393,2.665
0.6037,2.829
0.5659,2.381
0.5386,2.707
0.5959,2.282
0.5024,2.714
0.593,2.501
0.5061,2.703
0.5714,2.572
0.6331,2.498
0.4758,2.591
0.657,2.547
0.5195,2.626
0.5263,2.504
0.4773,2.46
0.6011,2.474
0.6256,2.818
0.4866,2.234
0.5076,2.563
0.6077,2.397
0.651,2.34
0.6215,2.45
0.6117,2.778
0.5368,2.45
0.6228,2.259
0.5677,2.381
0.526,2.447
0.599,2.626
0.6693,2.78
0.5554,2.522
0.629,2.713
0.5688,2.473
0.6137,2.988
0.688,2.855
0.7104,2.687
0.674,2.434
0.519,2.563
0.5848,2.638
0.5786,2.48
0.616,2.192
0.5671,2.489
0.6333,2.462
0.5446,2.597
0.6397,2.782
0.4177,2.922
0.5911,2.869
0.4847,2.894
0.5737,2.817
0.5749,2.842
0.546,2.725
0.5626,2.426
0.4828,2.471
0.6567,2.378
0.6483,2.124
0.7491,2.498
0.4702,2.367
0.5594,2.468
0.6697,2.288
0.6645,2.447
0.6474,2.426
0.773,2.367
0.5423,2.364
0.6403,2.233
0.6413,2.319
0.678,2.676
0.5666,2.491
0.6247,2.69
0.5956,2.821
0.5944,2.99
0.5839,2.51
0.6391,2.665
0.5263,2.746
0.8087,2.797
0.5336,3.052
0.585,2.556
0.6818,2.797
0.5626,2.677
0.6084,2.689
0.5425,2.501
0.596,2.639
0.6855,2.503
0.5864,2.489
0.5938,2.523
0.6028,2.705
0.71,2.679
0.5985,2.55
0.6245,2.37
0.4943,2.754
0.7052,2.952
0.7208,2.533
0.6679,2.373
0.7793,2.748
0.6039,2.705
0.5,2.737
0.6861,2.323
0.6126,2.194
0.6622,2.449
0.4373,2.427
0.6538,2.213
0.5235,2.521
0.7011,2.366
0.5415,2.436
0.5897,2.635
0.6204,2.432
0.4681,2.679
0.6144,2.494
0.5583,2.332
0.4418,2.619
0.6384,2.356
0.6924,2.386
0.5675,2.504
0.6491,2.414
0.6305,2.16
0.5732,2.455
0.6821,2.178
0.6015,2.462
0.5463,2.42
0.6464,2.415
0.5339,2.396
0.6903,2.632
0.6975,2.188
0.6521,2.386
0.5903,2.582
0.5861,2.244
0.6602,2.418
0.7745,2.586
0.6999,2.477
0.7677,2.541
0.6058,2.545
0.5205,2.224
0.5896,2.367
0.5849,2.592
0.6802,2.474
0.586,2.673
0.5547,2.769
0.5421,2.821
0.5859,2.611
0.7854,2.611
0.5334,2.616
0.4813,2.275
0.5534,2.391
0.4711,2.376
0.6523,2.092
0.6464,2.351
0.6204,2.287
0.7058,2.523
0.5097,2.509
0.6544,2.496
0.6005,2.717
0.557,2.695
0.6343,2.531
0.7869,2.66
0.6555,2.599
0.5751,2.714
0.4983,2.795
0.5801,2.69
0.6194,2.6
0.6894,2.699
0.6076,2.369
0.6139,2.238
0.5819,2.101
0.5858,2.553
0.6624,2.608
0.6314,2.59
0.6057,2.569
0.5261,2.489
0.6574,2.487
0.4746,2.385
0.6372,2.57
0.6454,2.587
0.5851,2.541
0.4952,2.343
0.5657,2.309
0.7304,2.885
0.5599,2.781
0.709,2.744
0.7156,2.925
0.4975,2.974
0.7006,2.706
0.4552,2.881
0.6514,2.671
0.5088,2.389
0.5803,2.478
0.5581,2.453
0.4334,2.265
0.596,2.667
0.7013,3.044
0.6069,2.765
0.5542,2.774
0.7017,2.681
0.6756,2.613
0.5153,2.341
0.457,2.565
0.547,2.648
0.6549,2.399
0.6829,2.313
0.6471,2.589
0.7409,2.392
0.5001,2.916
0.631,2.637
0.5749,2.426
0.5726,2.571
0.5936,2.664
0.5479,2.63
0.672,2.415
0.5665,2.592
0.5376,2.681
0.5885,2.532
0.6614,2.595
0.6021,2.353
0.6225,2.427
0.5815,2.291
0.5215,2.633
0.7365,2.552
0.5213,2.652
0.5275,2.613
0.5494,3.146
0.5449,2.749
0.6425,2.936
0.5725,2.484
0.4573,2.751
0.7286,2.9
0.5668,2.627
0.5785,2.422
0.5573,2.276
0.5355,2.544
0.5088,2.492
0.5954,2.242
0.6928,2.318
0.5276,2.636
0.6686,2.532
0.617,2.512
0.5872,2.578
0.5251,2.535
0.7201,2.855
0.6922,2.964
0.5424,2.734
0.4646,2.461
0.6251,2.4
0.5866,2.556
0.606,2.723
0.6369,2.36
0.5759,2.316
0.6039,2.222
0.6544,2.336
0.7045,2.495
0.5577,2.489
0.6625,2.312
0.5199,2.764
0.521,2.554
0.5964,2.79
0.6736,2.663
0.5743,2.628
0.6328,2.642
0.5715,2.452
0.7958,2.411
0.6035,2.326
0.5139,2.473
0.5445,2.417
0.6018,2.373
0.4898,2.443
0.6106,2.992
0.639,2.485
0.543,2.591
0.5575,2.654
0.637,2.455
0.5879,2.732
0.647,2.479
0.4834,2.305
0.655,2.307
0.4711,2.556
0.5891,2.445
0.5613,2.342
0.5182,2.572
0.5523,2.663
0.5521,2.713
0.5229,2.697
0.5381,2.685
0.5694,2.915
0.6951,2.476
0.6136,2.429
0.5694,2.427
0.651,2.481
0.5804,2.159
0.5501,2.418
0.56,2.588
0.5394,2.718
0.5974,2.688
0.5841,2.404
0.6205,2.643
0.567,2.605
0.502,2.612
0.6122,2.482
0.5724,2.503
0.6891,2.176
0.6637,2.858
0.5724,2.57
0.6417,2.872
0.5557,2.885
0.5003,2.868
0.4842,2.591
0.551,2.964
0.5811,2.765
0.5785,2.897
0.588,2.835
0.5792,2.609
0.6434,2.582
0.5716,2.405
0.5803,2.475
0.4741,2.607
0.6596,2.271
0.5593,2.589
0.6186,2.269
0.6386,2.33
0.5908,2.24
0.5835,2.229
0.618,2.165
0.6474,2.564
0.6411,2.622
0.6992,2.487
0.5427,2.624
0.6283,2.373
0.5517,2.554
0.548,2.391
0.6055,2.714
0.5223,2.807
0.5849,2.584
0.6046,2.756
0.6465,2.559
0.5081,2.428
0.5182,2.426
0.6458,2.431
0.6219,2.294
0.5618,2.761
0.4842,2.53
0.543,2.643
0.4995,2.617
0.5092,2.512
0.5453,2.853
0.4917,2.975
0.602,2.489
0.6295,2.553
0.5105,2.763
0.5375,2.585
0.4849,2.317
0.6097,2.338
0.5193,2.649
0.5666,2.461
0.5291,2.243
0.5566,2.664
0.5479,2.794
0.5261,2.596
0.6955,2.525
0.649,2.733
0.5373,2.496
0.7081,2.658
0.6983,2.728
0.6059,2.666
0.7375,2.712
0.7453,2.462
0.7354,2.376
0.573,2.53
0.6595,2.181
0.7196,2.375
0.5957,2.436
0.7899,2.498
0.5638,2.566
0.6907,2.318
0.5936,2.726
0.6313,2.593
0.5073,2.482
0.603,2.589
0.653,2.455
0.533,2.319
0.6752,2.488
0.563,2.471
0.7237,2.963
0.6197,2.81
0.7016,2.549
0.7755,2.845
0.5351,2.536
0.5911,3.03
0.585,2.777
0.5672,2.5
0.6562,2.518
0.5804,2.518
0.5641,2.458
0.6888,2.204
0.6681,2.136
0.667,2.179
0.4927,2.479
0.7894,2.744
0.7736,2.855
0.6484,2.483
0.578,2.486
0.5494,2.819
0.6718,2.738
0.5799,2.502
0.5856,2.363
0.5604,2.262
0.6542,2.53
0.7403,2.355
0.6632,2.407
0.5076,2.486
0.4638,2.333
0.7041,2.348
0.6968,2.498
0.6565,2.302
0.5371,2.506
0.5487,2.752
0.6073,2.783
0.5602,2.716
0.5751,2.619
0.5832,2.656
0.6329,2.533
0.6136,2.477
0.7657,2.309
0.6515,2.538
0.6514,2.62
0.5797,2.54
0.5744,2.256
0.7093,2.787
0.5907,2.988
0.4276,3.033
0.6046,2.867
0.4345,3.037
0.5824,3.109
0.5559,2.859
0.5173,2.608
0.4519,2.382
0.5727,2.671
0.5338,2.397
0.6532,2.482
0.5263,2.65
0.4459,2.605
0.5582,2.459
0.5857,2.93
0.5591,2.798
0.5661,2.498
0.5526,2.81
0.573,2.348
0.6107,2.567
0.5043,2.841
0.6153,2.367
0.5731,2.485
0.6688,2.412
0.5938,2.605
0.6404,2.816
0.6399,2.734
0.6743,2.554
0.551,2.532
0.5129,2.555
0.6639,2.211
0.6198,2.399
0.5839,2.844
0.542,2.612
0.7321,2.535
0.549,2.245
0.7313,2.486
0.6402,2.254
0.5638,2.326
0.6216,2.474
0.6836,2.598
0.6975,2.89
0.6694,2.799
0.4752,3.001
0.6393,2.979
0.4931,2.776
0.4219,2.741
0.6396,2.838
0.5261,2.85
0.6302,2.782
0.6444,2.691
0.5336,2.49
0.5322,2.544
0.5576,2.716
0.5431,2.534
0.5525,2.839
0.4833,2.486
0.628,2.727
0.5446,2.615
0.7174,2.317
0.7343,2.444
0.6031,2.356
0.6126,2.374
0.5859,2.218
0.5558,2.494
0.6252,2.414
0.524,2.887
0.5177,2.958
0.5655,3.107
0.6527,2.838
0.5586,3.094
0.6041,2.93
0.6512,2.689
0.5846,2.616
0.5839,2.472
0.5853,2.356
0.543,2.156
0.5641,2.255
0.6458,2.525
0.6184,2.882
0.5786,2.812
0.533,2.691
0.5569,2.738
0.6045,2.298
0.7015,2.434
0.6216,2.219
0.705,2.334
0.5936,2.021
0.7838,2.203
0.6319,2.218
0.5181,2.671
0.6009,2.778
0.6194,2.742
0.5925,2.853
0.5439,2.755
0.5758,2.954
0.7372,2.679
0.5709,2.563
0.5551,2.383
0.5815,2.718
0.5825,2.306
0.7082,2.519
0.5889,2.265
0.6274,2.371
0.5706,2.727
0.6129,2.575
0.6667,2.725
0.546,2.411
0.5191,2.49
0.6261,2.496
0.602,2.701
0.6067,2.311
0.5959,2.765
0.5923,2.656
0.5317,2.636
0.5602,2.844
0.6687,2.39
0.5884,2.686
0.6802,2.541
0.4909,2.469
0.5268,2.389
0.7645,2.479
0.5296,2.382
0.55,2.565
0.5928,2.412
0.5588,2.493
0.6931,2.433
0.6376,2.101
0.6184,2.367
0.7084,2.422
0.6964,2.314
0.5236,2.05
0.5675,2.238
0.6,2.551
0.5512,2.538
0.5285,2.639
0.7078,2.532
0.5799,2.714
0.5545,2.743
0.647,2.435
0.5808,2.53
0.599,2.377
0.737,2.293
0.7553,2.317
0.6583,2.342
0.4855,2.587
0.6247,2.561
0.6987,2.591
0.5774,2.508
0.6774,2.437
0.5142,2.615
0.528,2.592
0.5885,2.585
0.591,2.374
0.517,2.254
0.5697,2.452
0.5751,2.6
0.5581,2.673
0.5876,2.58
0.4884,2.6
0.4632,2.905
0.6048,2.71
0.5247,2.891
0.574,2.919
0.6065,2.84
0.6093,2.732
0.4189,2.493
0.6531,2.741
0.6979,2.492
0.5115,2.626
0.6072,2.233
0.5941,2.099
0.7175,2.177
0.5293,2.51
0.613,2.4
0.6414,2.767
0.6677,2.529
0.474,2.239
0.5715,2.545
0.5866,2.603
0.7014,2.684
0.5952,2.678
0.5437,2.818
0.5503,2.715
0.5821,2.488
0.5113,2.734
0.5948,2.443
0.5731,1.954
0.5835,2.472
0.5827,2.445
0.5337,2.402
0.5711,2.35
0.7205,2.629
0.5458,2.76
0.559,2.711
0.5021,2.968
0.5924,2.666
0.5847,2.592
0.5608,2.759
0.524,2.579
0.5097,2.786
0.4873,2.515
0.5764,2.949
0.6127,2.536
0.6675,2.576
0.6803,2.657
0.557,2.426
0.5282,2.491
0.5027,2.301
0.581,2.572
0.5696,2.625
0.5824,2.428
0.45,2.373
0.4781,2.421
0.4186,2.659
0.7436,2.818
0.6973,2.66
0.5475,2.609
0.5419,2.561
0.5703,2.566
0.5278,2.136
0.5458,2.46
0.5525,2.123
0.6346,2.18
0.5985,2.405
0.4913,2.672
0.5399,2.54
0.6256,2.615
0.5833,2.4
0.692,2.956
0.6034,2.885
0.5812,2.621
0.4763,2.73
0.6383,2.732
0.654,2.895
0.5852,2.772
0.5288,2.411
0.587,2.412
0.5787,2.353
0.5014,2.274
0.5534,2.193
0.591,2.359
0.5968,2.404
0.5202,2.439
0.6244,2.87
0.5539,2.729
0.501,2.767
0.5097,2.868
0.712,2.812
0.7176,2.578
0.6852,2.384
0.6087,2.249
0.5487,2.109
0.7007,2.325
0.6855,2.521
0.5725,2.527
0.5114,2.341
0.6821,2.763
0.6716,2.464
0.5731,2.693
0.6288,2.464
0.662,2.544
0.6742,2.817
0.515,2.391
0.6401,2.737
0.5799,2.7
0.5125,2.644
0.5853,2.554
0.5629,2.446
0.6814,2.481
0.558,2.49
0.5322,2.441
0.6451,2.668
0.6416,2.234
0.6443,2.499
0.5462,2.576
0.4907,2.499
0.6113,2.639
0.6696,2.746
0.6737,2.52
0.5534,2.641
0.5798,2.523
0.548,2.527
0.6907,2.607
0.6019,2.709
0.6629,2.6
0.5396,2.438
0.6363,2.47
0.5735,2.401
0.6994,2.288
0.7045,2.732
0.6379,2.476
0.6898,2.358
0.6644,2.576
0.5803,2.622
0.5484,2.416
0.7573,2.536
0.6857,2.55
0.8515,2.088
0.5343,2.496
0.5971,2.258
0.6042,2.263
0.6738,2.482
0.5571,2.36
0.7934,2.411
0.6282,2.494
0.6502,2.502
0.6508,2.671
0.623,2.64
0.6991,2.613
0.5626,2.906
0.5506,2.619
0.6587,2.6
0.6008,2.454
0.5596,2.279
0.4325,2.092
0.7199,2.458
0.5336,2.298
0.5455,2.273
0.5551,2.521
0.5358,2.679
0.5358,2.991
0.6267,2.611
0.542,2.792
0.5155,2.629
0.5806,2.29
0.6497,2.684
0.581,2.735
0.6584,2.388
0.6606,2.777
0.6035,2.247
0.6115,2.087
0.4686,2.317
0.5723,2.221
0.6929,2.379
0.5339,2.284
0.632,2.807
0.5415,2.732
0.5708,2.607
0.5458,2.886
0.6045,2.959
0.5744,2.787
0.5638,3.016
0.6609,2.847
0.6331,2.531
0.5795,2.518
0.6422,2.754
0.6973,2.44
0.6167,2.1
0.5669,2.294
0.5965,2.571
0.4243,2.329
0.5034,2.66
0.5028,2.511
0.6844,2.743
0.5317,2.767
0.6768,2.773
0.5391,2.55
0.6349,2.756
0.6523,2.31
0.6283,2.348
0.582,2.327
0.6434,2.138
0.6637,2.621
0.6387,2.572
0.6194,2.668
0.661,2.717
0.5579,2.997
0.5987,2.839
0.5488,2.84
0.547,2.524
0.453,2.686
0.7647,2.449
0.5823,2.541
0.5766,2.342
0.5518,2.218
0.7216,2.262
0.6897,2.345
0.6669,2.583
0.5176,2.543
0.6771,2.313
0.5954,2.439
0.6555,2.701
0.6285,2.661
0.5953,2.637
0.5865,2.552
0.5645,2.578
0.6431,2.5
0.6465,2.708
0.6446,2.351
0.686,2.401
0.7201,2.349
0.5538,2.198
0.6111,2.417
0.6237,2.415
0.6181,2.763
0.6498,2.802
0.6513,2.73
0.6227,2.919
0.7209,2.697
0.6048,2.962
0.5462,2.432
0.5125,2.464
0.59,2.696
0.4595,2.233
0.6843,2.252
0.5248,2.512
0.5627,2.616
0.6604,2.486
0.609,2.425
0.6444,2.332
0.6376,2.544
0.5286,2.489
0.6424,2.295
0.5789,2.62
0.5869,2.524
0.6183,2.364
0.6663,2.374
0.5945,2.423
0.5624,2.368
0.6283,2.257
0.5575,2.126
0.6622,2.236
0.5853,2.206
0.6015,2.258
0.6245,2.452
0.6714,2.724
0.6584,2.316
0.5456,2.729
0.6548,2.258
0.5262,2.467
0.6133,2.769
0.4724,2.635
0.6069,2.639
0.5672,2.274
0.6443,2.376
0.4945,2.187
0.5372,2.225
0.5577,2.348
0.5301,2.331
0.4879,2.247
0.6873,2.637
0.6048,2.617
0.5841,2.744
0.5787,2.812
0.5668,2.628
0.6566,2.589
0.5238,2.798
0.5696,2.473
0.6964,2.297
0.5758,2.269
0.6427,2.069
0.6153,2.039
0.6092,2.296
0.6723,2.436
0.6504,2.853
0.5327,2.598
0.6866,2.523
0.6087,2.506
0.6232,2.601
0.5466,2.887
0.5245,2.909
0.5686,2.224
0.654,2.532
0.5536,2.609
0.6467,2.226
0.6247,2.478
0.6978,2.397
0.6718,2.58
0.6557,2.491
0.4392,2.488
0.6356,2.607
0.5457,2.737
0.6448,2.527
0.5474,2.457
0.6052,2.468
0.4605,2.585
0.6138,2.398
0.5655,2.38
0.6578,2.176
0.5849,2.591
0.6366,2.511
0.4343,2.754
0.6743,2.628
0.7349,2.477
0.5476,2.663
0.5414,2.613
0.6282,2.625
0.6137,2.436
0.4844,2.634
0.6171,2.671
0.5669,2.604
0.6086,2.659
0.6149,2.363
0.6873,2.249
0.775,2.307
0.4791,2.237
0.5641,2.353
0.5679,2.168
0.6055,2.655
0.4841,2.883
0.6617,2.645
0.6137,2.719
0.5857,2.705
0.5765,2.842
0.4529,3
0.5587,2.714
0.6335,2.666
0.6626,2.313
0.5577,2.446
0.5151,2.249
0.5393,2.34
0.4961,2.797
0.5949,2.584
0.6327,2.47
0.4635,2.391
0.6802,2.626
0.5427,2.552
0.6019,2.833
0.5273,2.761
0.604,2.619
0.5583,2.576
0.648,2.63
0.5948,2.623
0.6339,2.754
0.5125,2.494
0.5928,2.504
0.6141,2.496
0.5764,2.778
0.4823,2.393
0.6673,2.321
0.5688,2.453
0.6131,2.385
0.5415,2.626
0.615,2.329
0.6021,2.489
0.638,2.707
0.6211,2.279
0.5043,2.707
0.5686,2.479
0.5897,2.614
0.5465,2.692
0.536,2.658
0.5484,2.796
0.725,2.67
0.6445,2.451
0.5326,2.557
0.4855,2.378
0.5992,2.533
0.5415,2.357
0.6021,2.322
0.5801,2.661
0.6769,2.749
0.6721,2.666
0.5551,2.808
0.7087,2.745
0.5505,2.653
0.5856,2.63
0.6129,2.561
0.7327,2.787
0.642,2.573
0.5995,2.553
0.5665,2.379
0.5228,2.553
0.6086,2.532
0.6074,2.442
0.5926,2.604
0.6735,2.416
0.5689,2.518
0.583,2.514
0.6529,2.544
0.6252,2.544
0.6138,2.727
0.7405,2.502
0.5152,2.565
0.6529,2.556
0.6146,2.369
0.4102,2.741
0.6128,2.587
0.6025,2.753
0.5632,2.566
0.6746,2.238
0.4804,2.643
0.7496,2.531
0.6046,2.485
0.6564,2.383
0.5795,2.348
0.6054,2.265
0.625,2.391
0.5797,2.542
0.6214,2.755
0.6512,3.138
0.5652,2.872
0.5071,2.999
0.497,2.425
0.6292,2.738
0.4933,2.579
0.5601,2.473
0.5327,2.252
0.62,2.323
0.572,2.443
0.5072,2.584
0.6213,2.488
0.7555,2.432
0.6515,2.503
0.6149,2.543
0.7597,2.485
0.6639,2.514
0.5715,2.393
0.7722,2.48
0.4112,2.204
0.5314,2.217
0.5209,2.471
0.7794,2.321
0.5114,2.531
0.5807,2.46
0.7214,2.84
0.6084,2.68
0.5614,2.905
0.6334,2.775
0.4647,2.97
0.6483,2.845
0.5797,2.438
0.6733,2.495
0.5497,2.443
0.5341,2.493
0.5336,2.411
0.5846,2.525
0.5553,2.323
0.6526,2.78
0.6103,2.557
0.5703,2.609
0.5643,2.313
0.5297,2.586
0.5145,2.587
0.5585,2.866
0.4665,2.615
0.5505,2.796
0.5776,2.35
0.5727,2.509
0.6126,2.79
0.433,2.519
0.646,2.579
0.5195,2.637
0.5794,2.509
0.6818,2.632
0.627,2.749
0.5878,2.232
0.6714,2.748
0.499,2.372
0.6524,2.754
0.6713,2.402
0.58,2.236
0.7234,2.632
0.6825,2.818
0.5689,2.64
0.7005,3.051
0.7353,2.793
0.5217,2.651
0.6803,2.548
0.6108,2.719
0.5492,2.579
0.7428,2.124
0.5778,2.589
0.5068,2.428
0.5318,2.482
0.6767,2.418
0.5854,2.801
0.5777,2.568
0.4908,2.632
0.6614,3.01
0.5263,2.65
0.5762,2.749
0.6452,2.764
0.5512,2.9
0.5642,2.278
0.5469,2.302
0.6531,2.53
0.5165,2.632
0.6877,2.432
0.6044,2.351
0.5229,2.493
0.7164,2.36
0.582,2.686
0.6442,2.712
0.7527,2.41
0.5059,2.537
0.5809,2.958
0.608,2.597
0.6615,2.295
0.638,2.472
0.533,2.662
0.5155,2.831
0.6718,2.475
0.6207,2.659
0.7645,2.514
0.5695,2.799
0.5533,2.662
0.5359,2.834
0.7362,2.761
0.5946,2.889
0.6669,2.78
0.5222,3
0.5607,2.341
0.5415,2.804
0.4427,2.653
0.5323,2.52
0.6869,2.64
0.5078,2.447
0.599,2.574
0.5499,2.557
0.6607,2.348
0.623,2.534
0.6284,2.44
0.5873,2.426
0.5934,2.575
0.5696,2.525
0.5713,2.461
0.6084,2.229
0.711,2.282
0.6107,2.098
0.5549,2.36
0.5785,2.479
0.5999,2.472
0.5266,2.185
0.5975,2.483
0.5629,2.462
0.7528,2.418
0.6563,2.544
0.5792,2.537
0.6115,2.715
0.519,2.631
0.5073,2.734
0.6179,2.335
0.6161,2.448
